pair,frame,variant,left_arm_raise_bad,left_arm_raise_good,right_arm_raise_bad,right_arm_raise_good,left_elbow_angle_bad,left_elbow_angle_good,right_elbow_angle_bad,right_elbow_angle_good,torso_lean_bad,torso_lean_good,arm_symmetry_bad,arm_symmetry_good,left_wrist_above_shoulder_bad,left_wrist_above_shoulder_good,right_wrist_above_shoulder_bad,right_wrist_above_shoulder_good
3.0,26.0,arms_too_low,95.5837129374751,127.86723862200968,74.84902388491334,82.99207569926516,165.03296981491238,166.41573904526882,178.47030566674604,177.09517696275776,92.3851020619107,93.03206090566395,42.55833657759893,44.87516292274451,0.14803075195759363,0.1470425054430961,-0.11883497431867607,-0.1208384335041046
3.0,27.0,arms_too_low,89.38518719454187,124.2639529038946,64.114633123889,81.45419537171394,166.26809147783322,168.1153054030508,175.30594667986145,174.90005857924123,90.38012445019339,92.89617384065096,44.27295973649753,42.809757532180654,0.13486232941336937,0.1302059814333915,-0.12501823586571406,-0.1286777853965759
3.0,28.0,arms_too_high,132.73784180316065,119.70595826035604,115.47785669291326,82.80233243624855,168.5308936337153,165.96012307568677,172.7666253803627,174.0177866557388,96.59121804475511,92.38809036345266,39.39025027379783,36.90362582410749,0.11537941154206349,0.115994669497013,-0.13363590213425544,-0.1365771293640136
3.0,28.0,arms_too_high,143.96751510994986,119.70595826035604,120.25279154409074,82.80233243624855,166.94028233218975,165.96012307568677,175.1130981995772,174.0177866557388,98.52070344091983,92.38809036345266,35.79339835145207,36.90362582410749,0.11367847381240032,0.115994669497013,-0.13273090116621372,-0.1365771293640136
3.0,28.0,asymmetric_raise,135.33802240752414,119.70595826035604,66.91427739718968,82.80233243624855,169.70633192493634,165.96012307568677,175.973930390333,174.0177866557388,92.4633430111427,92.38809036345266,55.53612091510767,36.90362582410749,0.11698804878466341,0.115994669497013,-0.13398952886822646,-0.1365771293640136
3.0,29.0,asymmetric_raise,129.6836411071047,110.40316183595468,82.05110086461826,89.17579702686606,160.11076838926994,161.73652645106873,173.94577048757594,173.219199707808,90.12138494321174,91.56807528069866,44.541274239193434,21.227364809088627,0.11381295239543911,0.1088996678590774,-0.14554758663922515,-0.1428302228450775
3.0,29.0,arms_too_low,94.45764312567806,110.40316183595468,65.09461622336774,89.17579702686606,162.7202728759527,161.73652645106873,170.5999329804264,173.219199707808,92.03250429260846,91.56807528069866,19.87619603425929,21.227364809088627,0.11127283512914826,0.1088996678590774,-0.13549440949682118,-0.1428302228450775
3.0,29.0,asymmetric_raise,126.85076288253644,110.40316183595468,74.67152249470014,89.17579702686606,162.9894586346239,161.73652645106873,174.02277719938343,173.219199707808,95.68527877349928,91.56807528069866,42.49720461359335,21.227364809088627,0.10597229290295705,0.1088996678590774,-0.1389770167168456,-0.1428302228450775
3.0,30.0,asymmetric_raise,122.41940182371812,108.59898447027874,82.2288563672276,94.26328258974948,157.49215757091284,158.56167091260147,171.88352844572154,171.2935855343039,87.70895545129835,90.70347074165564,40.7403997638629,14.335701880529257,0.0834171969810323,0.0867443084716796,-0.1471262184660588,-0.1507357358932495
3.0,30.0,asymmetric_raise,117.24899148330935,108.59898447027874,87.60748324248057,94.26328258974948,159.90556012823046,158.56167091260147,172.06198967831568,171.2935855343039,88.71461369805606,90.70347074165564,35.583442828519644,14.335701880529257,0.08082902754800766,0.0867443084716796,-0.15199955216873043,-0.1507357358932495
3.0,30.0,arms_too_low,91.83428927792134,108.59898447027874,75.63689800631542,94.26328258974948,158.59203679768234,158.56167091260147,169.34397238245822,171.2935855343039,91.99464616600402,90.70347074165564,14.374464355925307,14.335701880529257,0.07514273048052748,0.0867443084716796,-0.14682258676166693,-0.1507357358932495
3.0,31.0,elbows_too_bent,99.53863021720845,100.67474279253138,92.65094277663313,90.50058198268567,113.92553527502693,143.1224707043324,132.98982232583148,169.57833482380445,90.91964929319867,89.56000860154073,10.449199955293057,10.174160809845688,0.08270301653137543,0.0807116776704788,-0.16212624076680035,-0.1632037758827209
3.0,31.0,asymmetric_raise,116.69981665688601,100.67474279253138,84.5033514231194,90.50058198268567,148.29008440196773,143.1224707043324,172.07591862490358,169.57833482380445,89.99929892210682,89.56000860154073,28.62112623534782,10.174160809845688,0.07970800308046885,0.0807116776704788,-0.16948442235577313,-0.1632037758827209
3.0,31.0,asymmetric_raise,118.99746050529745,100.67474279253138,75.42596852439397,90.50058198268567,142.37756208023387,143.1224707043324,170.91903222960846,169.57833482380445,89.08535799394768,89.56000860154073,27.71272085719942,10.174160809845688,0.0747242742399506,0.0807116776704788,-0.15717714222119683,-0.1632037758827209
3.0,32.0,arms_too_high,106.94805755576604,87.86028681995191,126.31787396624816,96.09923126083471,140.46452380297063,137.6099130743922,145.019566888876,145.8584363941931,95.92661304683638,89.41363633820418,4.410824299707869,8.238944440882804,0.07651280042935346,0.0732155442237854,-0.1704578745981277,-0.1664381325244903
3.0,32.0,arms_too_high,115.31905175361567,87.86028681995191,119.11721191491704,96.09923126083471,140.25074109395987,137.6099130743922,144.10956509751327,145.8584363941931,95.66884893332785,89.41363633820418,7.6799295142897375,8.238944440882804,0.07242401683373709,0.0732155442237854,-0.16735740199028634,-0.1664381325244903
3.0,32.0,elbows_too_bent,86.16894061096369,87.86028681995191,96.07103332902138,96.09923126083471,106.983430853174,137.6099130743922,118.27083887826038,145.8584363941931,89.58264662958992,89.41363633820418,9.834933540107276,8.238944440882804,0.07783308730402225,0.0732155442237854,-0.17169124913362932,-0.1664381325244903
3.0,33.0,torso_swinging,105.34207248087091,94.26940034572485,111.86591199830589,93.12813746018958,155.6303480100112,156.06558437035417,128.39532890386891,128.72786669130969,106.76675329283287,89.27598815414919,0.3816400085650804,1.1412628855352551,0.06814284188407627,0.0667196959257125,-0.16513285607895825,-0.1701876521110534
3.0,33.0,elbows_too_bent,93.11771660232696,94.26940034572485,93.80906235315689,93.12813746018958,143.5210914718043,156.06558437035417,107.94104717969122,128.72786669130969,89.84585429351881,89.27598815414919,0.6926202618699886,1.1412628855352551,0.06369810451933831,0.0667196959257125,-0.17512858172723245,-0.1701876521110534
3.0,33.0,torso_swinging,111.81752014555323,94.26940034572485,109.70549268703958,93.12813746018958,154.75135541527303,156.06558437035417,129.40324068746597,128.72786669130969,101.83262064668074,89.27598815414919,3.5100938081834023,1.1412628855352551,0.06863370191721925,0.0667196959257125,-0.17030174591470515,-0.1701876521110534
3.0,34.0,asymmetric_raise,106.71396091300606,93.45487376781917,80.70358687019038,89.60016214454117,155.79784568037664,155.94978783929326,128.72430600000317,129.46928975974348,87.17647672066656,89.1219582679302,26.425687887014483,3.8547116232779786,0.06521173173561977,0.0649988800287246,-0.16597385830430236,-0.1749109625816345
3.0,34.0,elbows_too_bent,91.39018409106394,93.45487376781917,90.85075852900715,89.60016214454117,125.12332315902685,155.94978783929326,120.46687374300905,129.46928975974348,90.21990210205313,89.1219582679302,4.504088786548147,3.8547116232779786,0.0645983678538555,0.0649988800287246,-0.17842656785496258,-0.1749109625816345
3.0,34.0,asymmetric_raise,110.01183773102382,93.45487376781917,72.68864909885737,89.60016214454117,153.27721966212331,155.94978783929326,131.49416663340247,129.46928975974348,85.59770998984206,89.1219582679302,22.256843831823794,3.8547116232779786,0.05975324757242981,0.0649988800287246,-0.1769233160435828,-0.1749109625816345
3.0,35.0,elbows_too_bent,79.89266850599246,83.58268451885945,94.5982672569412,93.0270849966106,121.05988244947156,150.4360084856699,123.91771971555315,135.96663523211373,86.58794310788767,88.58322690548293,9.439838608232899,9.44440047775116,0.039109851646149725,0.0460807234048843,-0.1834444459894097,-0.1804700791835785
3.0,35.0,torso_swinging,92.47213470919652,83.58268451885945,101.15381515755236,93.0270849966106,150.5430897469009,150.4360084856699,137.9098543586165,135.96663523211373,104.9153148327557,88.58322690548293,7.90573130956856,9.44440047775116,0.04592895279556605,0.0460807234048843,-0.17649959730878126,-0.1804700791835785
3.0,35.0,torso_swinging,98.76136705600697,83.58268451885945,99.72130157333983,93.0270849966106,151.85233739527038,150.4360084856699,136.62892825048914,135.96663523211373,95.25328133778828,88.58322690548293,11.04471640292263,9.44440047775116,0.04683843944704664,0.0460807234048843,-0.18917703221521112,-0.1804700791835785
3.0,36.0,arms_too_low,55.24760198686836,75.09145405370603,78.54291870307055,96.11695317231596,151.17078669160645,152.16385016257038,120.53565144494027,122.84263629690984,89.21547245856003,88.67978518282736,19.378429177358214,21.025499118609915,0.033966247300879784,0.0365575104951858,-0.17545213007065721,-0.1820785105228424
3.0,36.0,arms_too_high,106.70837748223218,75.09145405370603,122.38074767032758,96.11695317231596,149.62001216034494,152.16385016257038,123.26542943185116,122.84263629690984,95.80509976440241,88.67978518282736,20.274231787078843,21.025499118609915,0.043313080945119375,0.0365575104951858,-0.17561478407525138,-0.1820785105228424
3.0,36.0,asymmetric_raise,98.41011821442339,75.09145405370603,87.64316880497272,96.11695317231596,153.3386335621824,152.16385016257038,125.67101087357203,122.84263629690984,89.5745730569653,88.67978518282736,38.519328579658854,21.025499118609915,0.03431479631254649,0.0365575104951858,-0.1808857357539737,-0.1820785105228424
3.0,37.0,elbows_too_bent,75.37737235168835,73.18427811522784,86.60961312945842,90.99212083178898,138.106724256463,152.76190323851785,87.44385413765863,106.22011195062704,87.89112684725879,88.81065607891975,18.894624372304758,17.80784271656114,0.03266561332172643,0.0326498746871948,-0.1761294561358644,-0.1822794079780578
3.0,37.0,elbows_too_bent,75.14964440076773,73.18427811522784,88.19197938542297,90.99212083178898,128.6345273731596,152.76190323851785,74.16383341419457,106.22011195062704,88.97632121995595,88.81065607891975,16.35149891462151,17.80784271656114,0.04139056003279898,0.0326498746871948,-0.17707909887854492,-0.1822794079780578
3.0,37.0,arms_too_low,42.266108803444105,73.18427811522784,55.31523597650712,90.99212083178898,151.99055797656214,152.76190323851785,107.08911724280965,106.22011195062704,89.29106776681219,88.81065607891975,20.314108366097628,17.80784271656114,0.03659947329809907,0.0326498746871948,-0.17743156284929326,-0.1822794079780578
3.0,38.0,arms_too_high,109.98249186018376,81.14695832623761,108.41283885129964,83.97086628513003,151.374680520681,153.64324142697347,111.58133666821902,111.88480418506003,95.0499281396586,89.00384887373149,2.567854222925944,2.82390795889242,0.029597882786316358,0.0255940556526184,-0.18518385731084022,-0.1832229495048523
3.0,38.0,asymmetric_raise,94.51400418898348,81.14695832623761,78.12646627509955,83.97086628513003,154.08694646057955,153.64324142697347,111.06136102274886,111.88480418506003,91.07145962574873,89.00384887373149,19.38022936913978,2.82390795889242,0.021959310857531656,0.0255940556526184,-0.19737019356017266,-0.1832229495048523
3.0,38.0,arms_too_high,101.71520993761803,81.14695832623761,119.44059971650829,83.97086628513003,149.4986560546286,153.64324142697347,109.9809639046016,111.88480418506003,94.88198598551182,89.00384887373149,0.0,2.82390795889242,0.023040562585069577,0.0255940556526184,-0.17751863342679855,-0.1832229495048523
3.0,39.0,torso_swinging,75.49137489380723,70.92709239499372,87.14358921562204,79.9512085016957,145.05582000538018,148.7321790041891,109.97471318478208,108.7465607386839,102.47796577752945,89.2283206462135,7.901150057169934,9.024116106701982,0.017457049432343108,0.0221027433872222,-0.16989805680473205,-0.1767916679382324
3.0,39.0,asymmetric_raise,85.25907270697788,70.92709239499372,66.11473162909283,79.9512085016957,152.57604493142514,148.7321790041891,107.43243490040047,108.7465607386839,91.50555478912108,89.2283206462135,23.269163286649114,9.024116106701982,0.020328012236187337,0.0221027433872222,-0.17428021181132047,-0.1767916679382324
3.0,39.0,arms_too_high,95.46439679816152,70.92709239499372,106.90131267380012,79.9512085016957,147.6545093121411,148.7321790041891,105.55096843488471,108.7465607386839,97.15947341494292,89.2283206462135,8.068459351953843,9.024116106701982,0.023547805664883893,0.0221027433872222,-0.17328188048007076,-0.1767916679382324
3.0,40.0,elbows_too_bent,72.9979333489172,70.90096804681602,71.92601187010256,70.95046222793388,112.82154801580663,150.163881235517,76.51079610709733,107.9260924804758,92.51460686205405,89.31796324677198,1.5165898081295965,0.0494941811178648,0.01912589826449614,0.0190819799900054,-0.172436316117123,-0.1712478995323181
3.0,40.0,asymmetric_raise,86.28401339907431,70.90096804681602,58.391644438222364,70.95046222793388,145.95438222407898,150.163881235517,112.01044830154527,107.9260924804758,89.62861324517078,89.31796324677198,22.040230506730552,0.0494941811178648,0.018792441240620857,0.0190819799900054,-0.17492348353594103,-0.1712478995323181
3.0,40.0,torso_swinging,79.97134564207217,70.90096804681602,72.95348841696233,70.95046222793388,154.71805423162363,150.163881235517,105.457068483631,107.9260924804758,96.15813182753608,89.31796324677198,0.0,0.0494941811178648,0.02552235861426729,0.0190819799900054,-0.17117535453600483,-0.1712478995323181
3.0,41.0,torso_swinging,79.94842761914896,67.80284297334396,72.0524347176638,68.25021021172518,149.19414134939709,148.6120532836738,107.77526710370084,103.76680955516002,104.14916371930414,89.09037583949757,3.7234611274544185,0.4473672383812186,0.01690364361647736,0.0116883367300033,-0.15834283484528416,-0.1651548445224762
3.0,41.0,asymmetric_raise,84.35268627826748,67.80284297334396,60.85943575978576,68.25021021172518,149.12308879695655,148.6120532836738,103.77549128525906,103.76680955516002,90.57476579963577,89.09037583949757,17.842357543345216,0.4473672383812186,0.021115248310076468,0.0116883367300033,-0.16979490936091757,-0.1651548445224762
3.0,41.0,arms_too_high,99.29394793268122,67.80284297334396,104.27958155015389,68.25021021172518,148.25880977575298,148.6120532836738,101.54085493288369,103.76680955516002,96.40143501806227,89.09037583949757,0.8541578584817289,0.4473672383812186,0.015754917093012015,0.0116883367300033,-0.16570211751666278,-0.1651548445224762
3.0,42.0,asymmetric_raise,76.73723676906931,59.85634901265064,65.20899246695265,68.50024504819466,146.11859815234402,145.90792006268524,97.54336933914067,96.93865195310684,88.15750658944857,89.02553021458259,28.747338574877105,8.643896035544017,-0.00034685418594372457,0.0080124288797378,-0.16204886962429535,-0.1584567129611969
3.0,42.0,arms_too_high,78.56230799583281,59.85634901265064,98.85323697642905,68.50024504819466,144.76518054410977,145.90792006268524,95.8537008532272,96.93865195310684,93.26968349401231,89.02553021458259,7.146606630513382,8.643896035544017,0.009357540226046287,0.0080124288797378,-0.15656855561403235,-0.1584567129611969
3.0,42.0,elbows_too_bent,61.50638617209416,59.85634901265064,69.80574521277055,68.50024504819466,121.43549751253224,145.90792006268524,63.6489686131324,96.93865195310684,88.23932271390683,89.02553021458259,6.901474030847105,8.643896035544017,0.0035662104352672938,0.0080124288797378,-0.1574854059128006,-0.1584567129611969
3.0,43.0,asymmetric_raise,74.50086273680579,56.45323251076277,44.849516565452234,62.62638523465844,145.48181643363037,145.08012624739897,95.8582056346263,95.6566234893367,89.92382947912179,89.84125456794692,31.358947217186884,6.173152723895669,-0.008655012487669892,-0.0103272050619125,-0.1364161576323938,-0.143806517124176
3.0,43.0,arms_too_low,23.50451638601048,56.45323251076277,38.71378177240523,62.62638523465844,145.24905982017887,145.08012624739897,93.51811450182653,95.6566234893367,91.75384457212961,89.84125456794692,10.822499335601304,6.173152723895669,-0.010412235434331655,-0.0103272050619125,-0.14128141168280717,-0.143806517124176
3.0,43.0,arms_too_high,82.1293803172854,56.45323251076277,81.91770787540104,62.62638523465844,141.43860569179492,145.08012624739897,94.24507652314597,95.6566234893367,92.05733780604345,89.84125456794692,9.581356880013905,6.173152723895669,-0.010902753531528695,-0.0103272050619125,-0.14553611376941186,-0.143806517124176
3.0,44.0,torso_swinging,68.84845297373543,58.94597561643975,64.53299299252468,51.23390156279977,143.72508054086754,142.14230952871156,99.36847907250035,98.45864359901698,95.41696064488269,89.97633076078388,6.135301825901967,7.712074053639981,-0.01798426091105696,-0.0166439563035964,-0.14072813471080609,-0.1333491802215576
3.0,44.0,torso_swinging,70.0659912830974,58.94597561643975,68.28892759941786,51.23390156279977,144.64569026223074,142.14230952871156,99.93789588702673,98.45864359901698,105.61489043014166,89.97633076078388,12.142665115566743,7.712074053639981,-0.012424637142704588,-0.0166439563035964,-0.12872100178761586,-0.1333491802215576
3.0,44.0,arms_too_high,72.43465806175051,58.94597561643975,86.89645191764991,51.23390156279977,142.9393042293227,142.14230952871156,98.29907490815162,98.45864359901698,94.32105451264741,89.97633076078388,6.614883180301491,7.712074053639981,-0.010360071911791922,-0.0166439563035964,-0.13349097486784445,-0.1333491802215576
3.0,45.0,arms_too_high,88.5623167654551,62.19752640975224,72.39838534381475,50.27526297755703,144.76745483799007,145.9429659429894,92.64103226664601,95.40534420519695,97.15602165393055,90.23730693492156,11.646216881295683,11.922263432195216,-0.0280078450919514,-0.0225816518068313,-0.126133229532882,-0.1247770488262176
3.0,45.0,arms_too_high,91.59058285747719,62.19752640975224,75.50598995038351,50.27526297755703,146.3249534385306,145.9429659429894,95.49044072117758,95.40534420519695,92.6835953820394,90.23730693492156,13.819280518722277,11.922263432195216,-0.031122882608740965,-0.0225816518068313,-0.12246936595316038,-0.1247770488262176
3.0,45.0,torso_swinging,75.27538101722946,62.19752640975224,59.17604445866112,50.27526297755703,146.6498109906005,145.9429659429894,94.85107326671651,95.40534420519695,104.06478295037714,90.23730693492156,13.908108519233025,11.922263432195216,-0.02654228393875798,-0.0225816518068313,-0.12140722453145608,-0.1247770488262176
3.0,46.0,arms_too_high,74.76006957153031,55.298875765400666,66.96781879487081,47.24013299397997,142.1131546440758,143.261355994643,100.54079092748178,99.4679631276991,97.27713118550791,90.2093690756595,7.243822556837493,8.058742771420697,-0.024643844409113855,-0.0291836559772491,-0.11790885107815463,-0.1185262501239776
3.0,46.0,elbows_too_bent,55.05030421107579,55.298875765400666,46.81736453434403,47.24013299397997,120.72746964066457,143.261355994643,72.7237412955698,99.4679631276991,94.76101993095477,90.2093690756595,6.354293485426048,8.058742771420697,-0.02659314746709922,-0.0291836559772491,-0.12117225517303518,-0.1185262501239776
3.0,46.0,arms_too_low,23.344579869491515,55.298875765400666,22.153195897700193,47.24013299397997,143.53606095345708,143.261355994643,105.30431023781928,99.4679631276991,89.84107744429309,90.2093690756595,5.79838531245133,8.058742771420697,-0.027818602389777174,-0.0291836559772491,-0.12889945031170943,-0.1185262501239776
3.0,47.0,torso_swinging,70.02157191942291,57.822442884267495,45.17770235940672,43.929741036644245,146.65208864667125,146.18340216897064,100.68571914468471,98.7768609915128,95.12432015637218,90.55220050688956,17.209042261011568,13.89270184762325,-0.04127756873071425,-0.0362284183502197,-0.10501075561339425,-0.1078844368457794
3.0,47.0,arms_too_high,82.15367145739845,57.822442884267495,69.48586602624786,43.929741036644245,143.61641189762233,146.18340216897064,101.29780691621892,98.7768609915128,96.20396743359002,90.55220050688956,17.134382201429563,13.89270184762325,-0.04251550445311483,-0.0362284183502197,-0.10879061001517287,-0.1078844368457794
3.0,47.0,torso_swinging,68.87008908277853,57.822442884267495,54.23165677311887,43.929741036644245,147.51697285831548,146.18340216897064,98.38902390766505,98.7768609915128,113.162330738393,90.55220050688956,13.97238649199961,13.89270184762325,-0.05064919052903137,-0.0362284183502197,-0.10746343180408255,-0.1078844368457794
3.0,48.0,arms_too_high,79.08195959474993,55.90618383302897,81.05533234241815,44.54472130678437,145.8861551859011,147.6666640259984,95.08930941481583,98.13413880334932,96.445795170085,90.574466037171,12.601622523137271,11.3614625262446,-0.04611397411168678,-0.0431844443082809,-0.1022864570490688,-0.1005426347255706
3.0,48.0,elbows_too_bent,56.43399006746649,55.90618383302897,44.23362236952571,44.54472130678437,127.66795738353821,147.6666640259984,92.5065645625915,98.13413880334932,87.15613892679009,90.574466037171,13.82097278736056,11.3614625262446,-0.04265814580316423,-0.0431844443082809,-0.09360163003129979,-0.1005426347255706
3.0,48.0,asymmetric_raise,74.52795638935736,55.90618383302897,34.85050360646293,44.54472130678437,149.18670991088047,147.6666640259984,97.34582726097972,98.13413880334932,89.0258631929613,90.574466037171,35.415778104236345,11.3614625262446,-0.04740608655222842,-0.0431844443082809,-0.09733077176736275,-0.1005426347255706
3.0,49.0,asymmetric_raise,69.33865026246157,53.127415342803445,23.77169118904724,43.37719495471205,149.8906731917693,147.52695451555076,100.05526070730062,98.7708411626781,89.53520640982192,90.26952344972965,28.83354867058747,9.750220388091392,-0.04391648005573626,-0.050185814499855,-0.09316832848253903,-0.0891911387443542
3.0,49.0,arms_too_low,38.48089814010174,53.127415342803445,16.36088506202175,43.37719495471205,149.0389466211046,147.52695451555076,98.94436957383607,98.7708411626781,94.73591114303201,90.26952344972965,7.97543560787634,9.750220388091392,-0.05305222761273967,-0.050185814499855,-0.09672176613279836,-0.0891911387443542
3.0,49.0,elbows_too_bent,50.933901008744805,53.127415342803445,44.803451170101084,43.37719495471205,133.52859090420137,147.52695451555076,77.03564986628086,98.7708411626781,90.25874045027591,90.26952344972965,7.962991384779285,9.750220388091392,-0.04569372114171925,-0.050185814499855,-0.0939341482702834,-0.0891911387443542
3.0,50.0,arms_too_high,72.25835780247357,54.98461886538525,62.00814615033455,41.31673553670754,149.02979518956863,149.9633128134715,96.38619558997632,99.35216445394116,93.70535427408153,90.3407190672918,11.400222615064996,13.667883328677704,-0.056143715822073885,-0.0540813207626342,-0.08570935949329571,-0.0820158720016479
3.0,50.0,arms_too_low,16.968579498451263,54.98461886538525,32.49745738126339,41.31673553670754,152.46839427552996,149.9633128134715,97.79412561090119,99.35216445394116,90.88556186059903,90.3407190672918,14.502813508320294,13.667883328677704,-0.048125891488766816,-0.0540813207626342,-0.08610889713494829,-0.0820158720016479
3.0,50.0,arms_too_low,38.72147313724466,54.98461886538525,11.93349310305206,41.31673553670754,147.2915880051343,149.9633128134715,100.80043757257015,99.35216445394116,92.92223591553666,90.3407190672918,18.843701275739072,13.667883328677704,-0.06007994708808527,-0.0540813207626342,-0.07852127357624394,-0.0820158720016479
3.0,51.0,elbows_too_bent,55.49853765141318,53.316239466342175,36.00040583266331,36.58188027227227,111.54840642327834,148.03713641695518,79.92271491426484,101.60443869281184,88.74264346040381,90.31812378219507,15.258363294177656,16.734359194069903,-0.06056846540259194,-0.0604491233825683,-0.07957598244159629,-0.0689248144626617
3.0,52.0,arms_too_low,21.403628459427683,48.46202846437,20.534338769095047,36.87744026514992,145.62764393974325,145.88571217000282,99.16821170415501,100.8715360528238,88.84240200600759,90.36034340381428,9.62710652660055,11.58458819922008,-0.06339524140629874,-0.0620331913232803,-0.05562211313781423,-0.0617907345294952
3.0,52.0,torso_swinging,54.43655255921745,48.46202846437,47.819819070240435,36.87744026514992,144.572333478748,145.88571217000282,100.35091797028092,100.8715360528238,94.81013734388802,90.36034340381428,11.143511740907005,11.58458819922008,-0.0630017182223051,-0.0620331913232803,-0.05908929480931672,-0.0617907345294952
3.0,52.0,arms_too_low,25.248275770412963,48.46202846437,5.0,36.87744026514992,148.05410865808992,145.88571217000282,101.29214213326779,100.8715360528238,90.75713043816926,90.36034340381428,11.566223492449803,11.58458819922008,-0.0646219785593914,-0.0620331913232803,-0.060701722830751564,-0.0617907345294952
3.0,53.0,elbows_too_bent,46.252118379025305,45.30094150716814,33.00220212455175,36.49599350724286,109.45171744492163,144.83932581838258,71.91982447147161,104.46929417550751,91.01584222247396,90.5035010110854,11.191570011779534,8.804947999925282,-0.06836209068969072,-0.0645033866167068,-0.06141317291969711,-0.0589233636856079
3.0,53.0,arms_too_high,66.20066862199575,45.30094150716814,55.08377278640653,36.49599350724286,144.14495282815804,144.83932581838258,106.01089861548346,104.46929417550751,93.39583002035671,90.5035010110854,9.660576790231088,8.804947999925282,-0.07301289776679848,-0.0645033866167068,-0.06173005366781893,-0.0589233636856079
3.0,53.0,asymmetric_raise,58.65349500607821,45.30094150716814,34.87029187181318,36.49599350724286,144.2897212088772,144.83932581838258,100.06680722860568,104.46929417550751,86.50572319736291,90.5035010110854,28.975095931658686,8.804947999925282,-0.06143453233775727,-0.0645033866167068,-0.057046084397471636,-0.0589233636856079
3.0,54.0,arms_too_high,73.94829368089191,47.39585314982187,70.23206785071396,36.49269183235908,142.14125909543384,145.61136630630568,100.93507494449514,102.79862428648148,93.40137873769528,90.6125481557232,12.637053649283963,10.90316131746279,-0.06705947294878786,-0.0652103275060653,-0.05623768623775723,-0.0545980036258697
3.0,54.0,arms_too_low,23.79309059493361,47.39585314982187,5.0,36.49269183235908,142.72399283285054,145.61136630630568,105.53799461120205,102.79862428648148,93.53751957268238,90.6125481557232,11.262326236389146,10.90316131746279,-0.0639495499777272,-0.0652103275060653,-0.04829293374296966,-0.0545980036258697
3.0,54.0,torso_swinging,58.17912093284057,47.39585314982187,44.39730230264085,36.49269183235908,145.6900445598606,145.61136630630568,105.58496156081642,102.79862428648148,102.87915649786723,90.6125481557232,9.564396248155685,10.90316131746279,-0.06447531725963981,-0.0652103275060653,-0.051316887938190885,-0.0545980036258697
3.0,55.0,torso_swinging,50.172649887056224,37.12897194143414,41.037360260680096,33.82301312354125,144.8300329823066,146.00286328008414,109.35263475690057,110.59217901340833,98.41908936469717,90.96293771873704,6.67500848709979,3.3059588178928863,-0.06170084947599919,-0.0659123361110687,-0.045148651616993926,-0.0452646315097808
3.0,55.0,arms_too_low,22.93709796133014,37.12897194143414,5.0,33.82301312354125,143.34145301742228,146.00286328008414,106.23624354901895,110.59217901340833,89.56410863849047,90.96293771873704,3.629355871302392,3.3059588178928863,-0.06539804322140702,-0.0659123361110687,-0.0445179219544814,-0.0452646315097808
3.0,55.0,arms_too_low,5.0,37.12897194143414,15.248251064453427,33.82301312354125,146.48211831656215,146.00286328008414,112.05828757634032,110.59217901340833,87.17741336355694,90.96293771873704,3.928940535488466,3.3059588178928863,-0.07185116231065633,-0.0659123361110687,-0.04725124777253761,-0.0452646315097808
3.0,56.0,arms_too_high,60.00062336075727,41.81294319899182,60.511094856912365,35.46090960743702,143.15519393053088,146.21826456101817,109.860428653025,107.5598938612284,95.53811637857338,90.94868441756589,8.589133480065453,6.3520335915548,-0.06927085991062362,-0.0666382014751434,-0.047625078991028816,-0.0450071990489959
3.0,56.0,torso_swinging,47.99200926580259,41.81294319899182,49.841779265902396,35.46090960743702,144.7994022463612,146.21826456101817,108.84908472605876,107.5598938612284,101.03642242921943,90.94868441756589,2.400106991771561,6.3520335915548,-0.06948977181407573,-0.0666382014751434,-0.05090274012081014,-0.0450071990489959
3.0,56.0,asymmetric_raise,56.9824568174035,41.81294319899182,19.508870929064564,35.46090960743702,148.07021476244742,146.21826456101817,107.37774214052234,107.5598938612284,90.5934924280484,90.94868441756589,29.631494280492714,6.3520335915548,-0.06181866680476409,-0.0666382014751434,-0.04510769280784416,-0.0450071990489959
3.0,57.0,arms_too_low,7.817055553491109,38.98665794988543,5.0,36.608587869334336,142.93214937268377,144.30424888675412,105.0757531882524,106.31017768154832,91.20349435138131,90.98937944539672,1.687776318275036,2.3780700805510904,-0.06426747141312696,-0.0677071362733841,-0.046709076388625745,-0.0436441600322723
3.0,57.0,arms_too_low,13.530328615061899,38.98665794988543,21.08048741490945,36.608587869334336,144.98789931466405,144.30424888675412,106.1901025981712,106.31017768154832,89.78549056152637,90.98937944539672,1.1116072871211362,2.3780700805510904,-0.07196020253814384,-0.0677071362733841,-0.04634919436118679,-0.0436441600322723
3.0,57.0,arms_too_low,20.03198465983995,38.98665794988543,9.833481698996186,36.608587869334336,141.60470274799167,144.30424888675412,109.8465162676679,106.31017768154832,91.62930982768705,90.98937944539672,0.0,2.3780700805510904,-0.06991638090958821,-0.0677071362733841,-0.04308972811813021,-0.0436441600322723
3.0,58.0,arms_too_high,71.55682348512745,38.70163183417988,53.73084390547137,36.45245904693803,144.44671339597187,143.67904130906123,108.29805540539597,106.49505785307989,93.81861529619054,91.28920194396191,2.3331296539950483,2.2491727872418465,-0.06885938887638263,-0.0684668123722076,-0.04521898752660607,-0.0419910848140716
